CIK,COMPANY_NAME,FORM_TYPE,DATE_FILED,FILENAME,year,ext,file
1442634,"Organic Alliance, Inc.",SC 13D,2011-03-15,edgar/data/1442634/0001513160-11-000007.tx,2011,.txt,edgar/data/1442634/0001513160-11-000007
1442757,"Savitr Capital, LLC",SC 13D,2011-02-24,edgar/data/1442757/0000929638-11-000213.tx,2011,.txt,edgar/data/1442757/0000929638-11-000213
1443089,MEDICAL ALARM CONCEPTS,SC 13D,2011-03-22,edgar/data/1443089/0001213900-11-001459.tx,2011,.txt,edgar/data/1443089/0001213900-11-001459
1443689,Senator Investment Gro,SC 13D,2011-03-25,edgar/data/1443689/0001011438-11-000153.tx,2011,.txt,edgar/data/1443689/0001011438-11-000153
1444363,"GAIN Capital Holdings,",SC 13D,2011-02-14,edgar/data/1444363/0000950123-11-013358.tx,2011,.txt,edgar/data/1444363/0000950123-11-013358
1444376,Raging Capital Managem,SC 13D,2011-03-15,edgar/data/1444376/0000921895-11-000520.tx,2011,.txt,edgar/data/1444376/0000921895-11-000520
1444936,MCMORRAN DOREEN,SC 13D,2011-03-03,edgar/data/1444936/0001255294-11-000084.tx,2011,.txt,edgar/data/1444936/0001255294-11-000084
1447567,"Merrick Company, LLC",SC 13D,2011-02-28,edgar/data/1447567/0001144204-11-011343.tx,2011,.txt,edgar/data/1447567/0001144204-11-011343
1448705,"MMAX MEDIA, INC.",SC 13D,2011-03-28,edgar/data/1448705/0001144204-11-017433.tx,2011,.txt,edgar/data/1448705/0001144204-11-017433
1449499,FJ Capital Long/Short,SC 13D,2011-01-03,edgar/data/1449499/0001171520-11-000005.tx,2011,.txt,edgar/data/1449499/0001171520-11-000005
1449644,Green Equity Investors,SC 13D,2011-02-07,edgar/data/1449644/0001193125-11-025860.tx,2011,.txt,edgar/data/1449644/0001193125-11-025860
1449644,Green Equity Investors,SC 13D,2011-03-16,edgar/data/1449644/0001193125-11-068847.tx,2011,.txt,edgar/data/1449644/0001193125-11-068847
1449820,Can Jim,SC 13D,2011-02-03,edgar/data/1449820/0001369270-11-000027.tx,2011,.txt,edgar/data/1449820/0001369270-11-000027
1450552,Dafoe Corp.,SC 13D,2011-01-03,edgar/data/1450552/0001273511-10-000254.tx,2011,.txt,edgar/data/1450552/0001273511-10-000254
1450552,Dafoe Corp.,SC 13D,2011-01-04,edgar/data/1450552/0001273511-11-000001.tx,2011,.txt,edgar/data/1450552/0001273511-11-000001
1451799,Koskelo Ilari,SC 13D,2011-02-01,edgar/data/1451799/0000950123-11-007619.tx,2011,.txt,edgar/data/1451799/0000950123-11-007619
1452011,Tanke Biosciences Corp,SC 13D,2011-02-24,edgar/data/1452011/0001193805-11-000375.tx,2011,.txt,edgar/data/1452011/0001193805-11-000375
1452291,Siemens Hearing Instru,SC 13D,2011-01-18,edgar/data/1452291/0000950123-11-003325.tx,2011,.txt,edgar/data/1452291/0000950123-11-003325
1452384,"SEAHAWK DRILLING, INC.",SC 13D,2011-02-28,edgar/data/1452384/0001398432-11-000208.tx,2011,.txt,edgar/data/1452384/0001398432-11-000208
1452384,"SEAHAWK DRILLING, INC.",SC 13D,2011-03-07,edgar/data/1452384/0000950123-11-022740.tx,2011,.txt,edgar/data/1452384/0000950123-11-022740
1452583,"Crownbutte Wind Power,",SC 13D,2011-03-11,edgar/data/1452583/0001144204-11-014097.tx,2011,.txt,edgar/data/1452583/0001144204-11-014097
1454701,LIEBERMAN WILLIAM ROBE,SC 13D,2011-02-01,edgar/data/1454701/0001387131-11-000148.tx,2011,.txt,edgar/data/1454701/0001387131-11-000148
1454712,Tiga Energy Services I,SC 13D,2011-02-23,edgar/data/1454712/0001144204-11-010399.tx,2011,.txt,edgar/data/1454712/0001144204-11-010399
1454712,Tiga Energy Services I,SC 13D,2011-02-23,edgar/data/1454712/0001144204-11-010408.tx,2011,.txt,edgar/data/1454712/0001144204-11-010408
1454712,Tiga Energy Services I,SC 13D,2011-02-24,edgar/data/1454712/0001144204-11-010607.tx,2011,.txt,edgar/data/1454712/0001144204-11-010607
1455819,PEOPLESTRING CORP,SC 13D,2011-01-31,edgar/data/1455819/0001213900-11-000365.tx,2011,.txt,edgar/data/1455819/0001213900-11-000365
1455819,PEOPLESTRING CORP,SC 13D,2011-01-31,edgar/data/1455819/0001213900-11-000367.tx,2011,.txt,edgar/data/1455819/0001213900-11-000367
1455819,PEOPLESTRING CORP,SC 13D,2011-01-31,edgar/data/1455819/0001213900-11-000369.tx,2011,.txt,edgar/data/1455819/0001213900-11-000369
1455819,PEOPLESTRING CORP,SC 13D,2011-01-31,edgar/data/1455819/0001213900-11-000371.tx,2011,.txt,edgar/data/1455819/0001213900-11-000371
1457291,"Klein Retail Centers,",SC 13D,2011-01-28,edgar/data/1457291/0001144204-11-004735.tx,2011,.txt,edgar/data/1457291/0001144204-11-004735
1458763,GREEK INVESTMENTS INC,SC 13D,2011-02-08,edgar/data/1458763/0001144204-11-006458.tx,2011,.txt,edgar/data/1458763/0001144204-11-006458
1462013,Green Star Alternative,SC 13D,2011-02-01,edgar/data/1462013/0001086380-11-000001.tx,2011,.txt,edgar/data/1462013/0001086380-11-000001
1462013,Green Star Alternative,SC 13D,2011-02-01,edgar/data/1462013/0001185185-11-000112.tx,2011,.txt,edgar/data/1462013/0001185185-11-000112
1462088,Genovese Geoffrey B,SC 13D,2011-02-14,edgar/data/1462088/0001019687-11-000538.tx,2011,.txt,edgar/data/1462088/0001019687-11-000538
1463351,Kahn Marc L,SC 13D,2011-03-03,edgar/data/1463351/0001179350-11-000022.tx,2011,.txt,edgar/data/1463351/0001179350-11-000022
1463398,Chemspec International,SC 13D,2011-03-31,edgar/data/1463398/0001193125-11-084391.tx,2011,.txt,edgar/data/1463398/0001193125-11-084391
1463708,Suydam Edward J,SC 13D,2011-03-03,edgar/data/1463708/0001179350-11-000023.tx,2011,.txt,edgar/data/1463708/0001179350-11-000023
1463833,"CTM MEDIA HOLDINGS, IN",SC 13D,2011-03-15,edgar/data/1463833/0000921895-11-000520.tx,2011,.txt,edgar/data/1463833/0000921895-11-000520
1463972,Vuzix Corp,SC 13D,2011-01-03,edgar/data/1463972/0000919574-11-000017.tx,2011,.txt,edgar/data/1463972/0000919574-11-000017
1465481,Gleacher Eric,SC 13D,2011-02-16,edgar/data/1465481/0001104659-11-007836.tx,2011,.txt,edgar/data/1465481/0001104659-11-007836
1466538,"COWEN GROUP, INC.",SC 13D,2011-02-25,edgar/data/1466538/0001193125-11-047036.tx,2011,.txt,edgar/data/1466538/0001193125-11-047036
1470423,"Apax Europe VII-A, L.P",SC 13D,2011-02-11,edgar/data/1470423/0000950123-11-012934.tx,2011,.txt,edgar/data/1470423/0000950123-11-012934
1471302,AIVTECH INTERNATIONAL,SC 13D,2011-01-31,edgar/data/1471302/0001213900-11-000359.tx,2011,.txt,edgar/data/1471302/0001213900-11-000359
1472595,"Accretive Health, Inc.",SC 13D,2011-02-24,edgar/data/1472595/0000950123-11-017649.tx,2011,.txt,edgar/data/1472595/0000950123-11-017649
1474786,"CD&R Associates VIII,",SC 13D,2011-02-23,edgar/data/1474786/0001104659-11-009359.tx,2011,.txt,edgar/data/1474786/0001104659-11-009359
1474808,Vranos Michael W,SC 13D,2011-02-14,edgar/data/1474808/0001193125-11-035272.tx,2011,.txt,edgar/data/1474808/0001193125-11-035272
1475233,De Castro Jesse Medeir,SC 13D,2011-02-01,edgar/data/1475233/0001086380-11-000001.tx,2011,.txt,edgar/data/1475233/0001086380-11-000001
1475967,ADAMS CHERISH ANN,SC 13D,2011-01-27,edgar/data/1475967/0001078782-11-000243.tx,2011,.txt,edgar/data/1475967/0001078782-11-000243
1479068,Spotlight Advisors LLC,SC 13D,2011-01-07,edgar/data/1479068/0000902664-11-000011.tx,2011,.txt,edgar/data/1479068/0000902664-11-000011
1479323,Oxenuk Equity Fund Cor,SC 13D,2011-02-18,edgar/data/1479323/0001213900-11-000911.tx,2011,.txt,edgar/data/1479323/0001213900-11-000911
1479426,DynaVox Inc.,SC 13D,2011-03-07,edgar/data/1479426/0000914760-11-000024.tx,2011,.txt,edgar/data/1479426/0000914760-11-000024
1479426,DynaVox Inc.,SC 13D,2011-03-07,edgar/data/1479426/0001011438-11-000148.tx,2011,.txt,edgar/data/1479426/0001011438-11-000148
1479426,DynaVox Inc.,SC 13D,2011-03-08,edgar/data/1479426/0001104659-11-012970.tx,2011,.txt,edgar/data/1479426/0001104659-11-012970
1479426,DynaVox Inc.,SC 13D,2011-03-08,edgar/data/1479426/0001104659-11-012977.tx,2011,.txt,edgar/data/1479426/0001104659-11-012977
1479426,DynaVox Inc.,SC 13D,2011-03-08,edgar/data/1479426/0001104659-11-012978.tx,2011,.txt,edgar/data/1479426/0001104659-11-012978
1479426,DynaVox Inc.,SC 13D,2011-03-08,edgar/data/1479426/0001104659-11-012979.tx,2011,.txt,edgar/data/1479426/0001104659-11-012979
1479426,DynaVox Inc.,SC 13D,2011-03-08,edgar/data/1479426/0001104659-11-012980.tx,2011,.txt,edgar/data/1479426/0001104659-11-012980
1479426,DynaVox Inc.,SC 13D,2011-03-08,edgar/data/1479426/0001341004-11-000647.tx,2011,.txt,edgar/data/1479426/0001341004-11-000647
1479750,North American Financi,SC 13D,2011-02-04,edgar/data/1479750/0000898822-11-000064.tx,2011,.txt,edgar/data/1479750/0000898822-11-000064
1479796,Arcadia Opportunity Ma,SC 13D,2011-03-04,edgar/data/1479796/0000950123-11-021811.tx,2011,.txt,edgar/data/1479796/0000950123-11-021811
1479920,TBS International plc,SC 13D,2011-02-07,edgar/data/1479920/0001104659-11-005157.tx,2011,.txt,edgar/data/1479920/0001104659-11-005157
1481241,Diana Containerships I,SC 13D,2011-02-14,edgar/data/1481241/0000919574-11-001505.tx,2011,.txt,edgar/data/1481241/0000919574-11-001505
1481293,Booha Family Partners,SC 13D,2011-03-31,edgar/data/1481293/0001140905-11-000027.tx,2011,.txt,edgar/data/1481293/0001140905-11-000027
1481506,PAA NATURAL GAS STORAG,SC 13D,2011-02-18,edgar/data/1481506/0000950123-11-015538.tx,2011,.txt,edgar/data/1481506/0000950123-11-015538
1483663,GRIFFIN FUND LP,SC 13D,2011-01-03,edgar/data/1483663/0001144204-11-000203.tx,2011,.txt,edgar/data/1483663/0001144204-11-000203
1486318,Katelia Capital Invest,SC 13D,2011-02-15,edgar/data/1486318/0000950123-11-013975.tx,2011,.txt,edgar/data/1486318/0000950123-11-013975
1486623,Mangrove Partners Fund,SC 13D,2011-01-31,edgar/data/1486623/0001144204-11-004807.tx,2011,.txt,edgar/data/1486623/0001144204-11-004807
1486800,"Higher One Holdings, I",SC 13D,2011-03-14,edgar/data/1486800/0001193125-11-065488.tx,2011,.txt,edgar/data/1486800/0001193125-11-065488
1487730,Spectrum Brands Holdin,SC 13D,2011-01-18,edgar/data/1487730/0000950123-11-003507.tx,2011,.txt,edgar/data/1487730/0000950123-11-003507
1487906,"DE Acquisition 2, Inc.",SC 13D,2011-01-28,edgar/data/1487906/0001213900-11-000350.tx,2011,.txt,edgar/data/1487906/0001213900-11-000350
1487906,"DE Acquisition 2, Inc.",SC 13D,2011-01-28,edgar/data/1487906/0001213900-11-000354.tx,2011,.txt,edgar/data/1487906/0001213900-11-000354
1487935,"DE Acquisition 3, Inc.",SC 13D,2011-03-10,edgar/data/1487935/0001213900-11-001224.tx,2011,.txt,edgar/data/1487935/0001213900-11-001224
1487935,"DE Acquisition 3, Inc.",SC 13D,2011-03-10,edgar/data/1487935/0001213900-11-001226.tx,2011,.txt,edgar/data/1487935/0001213900-11-001226
1488087,"Meiguo Ventures I, Inc",SC 13D,2011-03-28,edgar/data/1488087/0001165527-11-000271.tx,2011,.txt,edgar/data/1488087/0001165527-11-000271
1489271,MIE Holdings Corp,SC 13D,2011-02-24,edgar/data/1489271/0001486620-11-000005.tx,2011,.txt,edgar/data/1489271/0001486620-11-000005
1489276,Heying Michelle L.,SC 13D,2011-03-08,edgar/data/1489276/0001104659-11-012978.tx,2011,.txt,edgar/data/1489276/0001104659-11-012978
1489327,Cunningham Robert E,SC 13D,2011-03-08,edgar/data/1489327/0001104659-11-012980.tx,2011,.txt,edgar/data/1489327/0001104659-11-012980
1489328,Donnelly Edward L Jr,SC 13D,2011-03-08,edgar/data/1489328/0001104659-11-012977.tx,2011,.txt,edgar/data/1489328/0001104659-11-012977
1489331,Misch Kenneth D,SC 13D,2011-03-08,edgar/data/1489331/0001104659-11-012979.tx,2011,.txt,edgar/data/1489331/0001104659-11-012979
1489393,LyondellBasell Industr,SC 13D,2011-01-10,edgar/data/1489393/0000950123-11-001821.tx,2011,.txt,edgar/data/1489393/0000950123-11-001821
1490630,Rhino Resource Partner,SC 13D,2011-02-14,edgar/data/1490630/0001104659-11-006941.tx,2011,.txt,edgar/data/1490630/0001104659-11-006941
1491826,Acantha Acquisition Co,SC 13D,2011-01-06,edgar/data/1491826/0001491826-11-000001.tx,2011,.txt,edgar/data/1491826/0001491826-11-000001
1491826,Acantha Acquisition Co,SC 13D,2011-03-29,edgar/data/1491826/0001491826-11-000012.tx,2011,.txt,edgar/data/1491826/0001491826-11-000012
1491828,Cepheus Acquisition Co,SC 13D,2011-01-06,edgar/data/1491828/0001491828-11-000002.tx,2011,.txt,edgar/data/1491828/0001491828-11-000002
1491829,"Daedalus Ventures, Inc",SC 13D,2011-01-06,edgar/data/1491829/0001491829-11-000002.tx,2011,.txt,edgar/data/1491829/0001491829-11-000002
1491829,"Daedalus Ventures, Inc",SC 13D,2011-03-30,edgar/data/1491829/0001491829-11-000015.tx,2011,.txt,edgar/data/1491829/0001491829-11-000015
1491830,"Kallisto Ventures, Inc",SC 13D,2011-01-06,edgar/data/1491830/0001491830-11-000002.tx,2011,.txt,edgar/data/1491830/0001491830-11-000002
1491831,"Neptunus Ventures, Inc",SC 13D,2011-01-06,edgar/data/1491831/0001491831-11-000002.tx,2011,.txt,edgar/data/1491831/0001491831-11-000002
1492088,Deffarges Etienne H.,SC 13D,2011-02-24,edgar/data/1492088/0000950123-11-017649.tx,2011,.txt,edgar/data/1492088/0000950123-11-017649
1493182,"SP Bancorp, Inc.",SC 13D,2011-02-28,edgar/data/1493182/0000892917-11-000031.tx,2011,.txt,edgar/data/1493182/0000892917-11-000031
1493722,BAUGHMAN JAMES G.,SC 13D,2011-03-14,edgar/data/1493722/0001161697-11-000230.tx,2011,.txt,edgar/data/1493722/0001161697-11-000230
1493757,RXR Cross Border Inves,SC 13D,2011-02-07,edgar/data/1493757/0001161697-11-000106.tx,2011,.txt,edgar/data/1493757/0001161697-11-000106
1493761,Parametric Sound Corp,SC 13D,2011-03-02,edgar/data/1493761/0001019687-11-000687.tx,2011,.txt,edgar/data/1493761/0001019687-11-000687
1494179,Stonerise Capital Mana,SC 13D,2011-03-25,edgar/data/1494179/0000950123-11-029200.tx,2011,.txt,edgar/data/1494179/0000950123-11-029200
1494312,"JM-CO Capital Fund, LL",SC 13D,2011-03-04,edgar/data/1494312/0000921895-11-000447.tx,2011,.txt,edgar/data/1494312/0000921895-11-000447
1495569,Motorola Mobility Hold,SC 13D,2011-01-12,edgar/data/1495569/0000928475-11-000008.tx,2011,.txt,edgar/data/1495569/0000928475-11-000008
1495898,SMSA Treemont Acquisit,SC 13D,2011-01-21,edgar/data/1495898/0001010549-11-000092.tx,2011,.txt,edgar/data/1495898/0001010549-11-000092
1495899,SMSA Katy Acquisition,SC 13D,2011-01-21,edgar/data/1495899/0001010549-11-000090.tx,2011,.txt,edgar/data/1495899/0001010549-11-000090
1495900,SMSA Humble Acquisitio,SC 13D,2011-01-21,edgar/data/1495900/0001010549-11-000088.tx,2011,.txt,edgar/data/1495900/0001010549-11-000088
1497031,"China inSure Holdings,",SC 13D,2011-02-01,edgar/data/1497031/0001213900-11-000413.tx,2011,.txt,edgar/data/1497031/0001213900-11-000413
1497032,TIANYU STEEL INC.,SC 13D,2011-02-02,edgar/data/1497032/0001213900-11-000437.tx,2011,.txt,edgar/data/1497032/0001213900-11-000437
1497032,ZHONGTIAN MOULD TECHNO,SC 13D,2011-02-22,edgar/data/1497032/0001079973-11-000123.tx,2011,.txt,edgar/data/1497032/0001079973-11-000123
1497032,ZHONGTIAN MOULD TECHNO,SC 13D,2011-02-22,edgar/data/1497032/0001079973-11-000124.tx,2011,.txt,edgar/data/1497032/0001079973-11-000124
1497032,ZHONGTIAN MOULD TECHNO,SC 13D,2011-02-22,edgar/data/1497032/0001079973-11-000125.tx,2011,.txt,edgar/data/1497032/0001079973-11-000125
1497033,"Europa Acquisition I,",SC 13D,2011-02-11,edgar/data/1497033/0001213900-11-000691.tx,2011,.txt,edgar/data/1497033/0001213900-11-000691
1497370,"Verdad Telecom, Inc.",SC 13D,2011-02-01,edgar/data/1497370/0001185185-11-000112.tx,2011,.txt,edgar/data/1497370/0001185185-11-000112
1498157,JWC Acquisition Corp.,SC 13D,2011-03-14,edgar/data/1498157/0000914760-11-000027.tx,2011,.txt,edgar/data/1498157/0000914760-11-000027
1498388,Corridor Ventures I Ac,SC 13D,2011-03-14,edgar/data/1498388/0001204459-11-000708.tx,2011,.txt,edgar/data/1498388/0001204459-11-000708
1498398,Corridor Ventures II A,SC 13D,2011-03-14,edgar/data/1498398/0001204459-11-000712.tx,2011,.txt,edgar/data/1498398/0001204459-11-000712
1499501,Native American Energy,SC 13D,2011-03-21,edgar/data/1499501/0001437749-11-001631.tx,2011,.txt,edgar/data/1499501/0001437749-11-001631
1499501,Native American Energy,SC 13D,2011-03-21,edgar/data/1499501/0001437749-11-001632.tx,2011,.txt,edgar/data/1499501/0001437749-11-001632
1499581,Gupta Raj K.,SC 13D,2011-03-16,edgar/data/1499581/0001499581-11-000002.tx,2011,.txt,edgar/data/1499581/0001499581-11-000002
1499582,Valenty Jeffrey A.,SC 13D,2011-03-16,edgar/data/1499582/0001499582-11-000002.tx,2011,.txt,edgar/data/1499582/0001499582-11-000002
1499593,Australia Acquisition,SC 13D,2011-02-10,edgar/data/1499593/0000932440-11-000070.tx,2011,.txt,edgar/data/1499593/0000932440-11-000070
1500217,"American Assets Trust,",SC 13D,2011-01-20,edgar/data/1500217/0001193125-11-010275.tx,2011,.txt,edgar/data/1500217/0001193125-11-010275
1500246,McGuire David,SC 13D,2011-03-10,edgar/data/1500246/0001493152-11-000068.tx,2011,.txt,edgar/data/1500246/0001493152-11-000068
1500375,"Home Federal Bancorp,",SC 13D,2011-01-03,edgar/data/1500375/0000892917-11-000003.tx,2011,.txt,edgar/data/1500375/0000892917-11-000003
1500711,"Alliance Bancorp, Inc.",SC 13D,2011-01-28,edgar/data/1500711/0000892917-11-000017.tx,2011,.txt,edgar/data/1500711/0000892917-11-000017
1500773,"Millennium Group, Inc.",SC 13D,2011-03-29,edgar/data/1500773/0001002334-11-000153.tx,2011,.txt,edgar/data/1500773/0001002334-11-000153
1500773,"Millennium Group, Inc.",SC 13D,2011-03-29,edgar/data/1500773/0001002334-11-000154.tx,2011,.txt,edgar/data/1500773/0001002334-11-000154
1500836,"Wolverine Bancorp, Inc",SC 13D,2011-02-07,edgar/data/1500836/0000892917-11-000023.tx,2011,.txt,edgar/data/1500836/0000892917-11-000023
1501078,Oconee Federal Financi,SC 13D,2011-01-19,edgar/data/1501078/0000943374-11-000012.tx,2011,.txt,edgar/data/1501078/0000943374-11-000012
1501162,"E-Band Media, Inc.",SC 13D,2011-02-22,edgar/data/1501162/0001001277-11-000009.tx,2011,.txt,edgar/data/1501162/0001001277-11-000009
1501162,"E-Band Media, Inc.",SC 13D,2011-02-22,edgar/data/1501162/0001001277-11-000010.tx,2011,.txt,edgar/data/1501162/0001001277-11-000010
1501350,Eureka Financial Corp.,SC 13D,2011-03-18,edgar/data/1501350/0000909654-11-000171.tx,2011,.txt,edgar/data/1501350/0000909654-11-000171
1501350,Eureka Financial Corp.,SC 13D,2011-03-28,edgar/data/1501350/0000892917-11-000048.tx,2011,.txt,edgar/data/1501350/0000892917-11-000048
1501643,SMSA SHREVEPORT ACQUIS,SC 13D,2011-03-28,edgar/data/1501643/0001010549-11-000271.tx,2011,.txt,edgar/data/1501643/0001010549-11-000271
1502009,Thread Master GP LLC,SC 13D,2011-03-15,edgar/data/1502009/0001513160-11-000007.tx,2011,.txt,edgar/data/1502009/0001513160-11-000007
1502377,"Contango ORE, Inc.",SC 13D,2011-02-04,edgar/data/1502377/0001415408-11-000047.tx,2011,.txt,edgar/data/1502377/0001415408-11-000047
1503276,TAKAMURA ERIC,SC 13D,2011-01-06,edgar/data/1503276/0001144204-11-000945.tx,2011,.txt,edgar/data/1503276/0001144204-11-000945
1503382,TAKAMURA RONALD,SC 13D,2011-01-06,edgar/data/1503382/0001144204-11-000947.tx,2011,.txt,edgar/data/1503382/0001144204-11-000947
1503436,Rink Glenn R,SC 13D,2011-02-17,edgar/data/1503436/0000950123-11-015142.tx,2011,.txt,edgar/data/1503436/0000950123-11-015142
1505026,Noel Joseph A.,SC 13D,2011-03-22,edgar/data/1505026/0001213900-11-001459.tx,2011,.txt,edgar/data/1505026/0001213900-11-001459
1506478,Harrison E Hunter,SC 13D,2011-02-10,edgar/data/1506478/0001193125-11-029373.tx,2011,.txt,edgar/data/1506478/0001193125-11-029373
1506677,Violet Phoenix Ltd,SC 13D,2011-01-31,edgar/data/1506677/0001204459-11-000254.tx,2011,.txt,edgar/data/1506677/0001204459-11-000254
1507047,"Central Energy, L.P.",SC 13D,2011-01-11,edgar/data/1507047/0001144204-11-001613.tx,2011,.txt,edgar/data/1507047/0001144204-11-001613
1507053,Knapp Shawn Duane,SC 13D,2011-01-14,edgar/data/1507053/0001013762-11-000110.tx,2011,.txt,edgar/data/1507053/0001013762-11-000110
1507108,Edison Venture Fund IV,SC 13D,2011-02-14,edgar/data/1507108/0000950123-11-013358.tx,2011,.txt,edgar/data/1507108/0000950123-11-013358
1507132,Svorai Dror,SC 13D,2011-03-07,edgar/data/1507132/0001477932-11-000244.tx,2011,.txt,edgar/data/1507132/0001477932-11-000244
1507474,MILL CITY GOLD CORP.,SC 13D,2011-03-21,edgar/data/1507474/0000949353-11-000063.tx,2011,.txt,edgar/data/1507474/0000949353-11-000063
1507474,MILL CITY GOLD CORP.,SC 13D,2011-03-21,edgar/data/1507474/0000949353-11-000065.tx,2011,.txt,edgar/data/1507474/0000949353-11-000065
1507596,China Cinda(HK) Asset,SC 13D,2011-02-01,edgar/data/1507596/0000950123-11-007791.tx,2011,.txt,edgar/data/1507596/0000950123-11-007791
1507642,Bateman Jeffery L,SC 13D,2011-03-15,edgar/data/1507642/0001078782-11-000648.tx,2011,.txt,edgar/data/1507642/0001078782-11-000648
1507808,"Wonder Holdings, Inc.",SC 13D,2011-02-04,edgar/data/1507808/0000950123-11-009326.tx,2011,.txt,edgar/data/1507808/0000950123-11-009326
1507848,Zhang Hua,SC 13D,2011-02-01,edgar/data/1507848/0001213900-11-000413.tx,2011,.txt,edgar/data/1507848/0001213900-11-000413
1508171,Solar Senior Capital L,SC 13D,2011-03-11,edgar/data/1508171/0001193125-11-064078.tx,2011,.txt,edgar/data/1508171/0001193125-11-064078
1508220,AI INTERNATIONAL CHEMI,SC 13D,2011-01-10,edgar/data/1508220/0000950123-11-001821.tx,2011,.txt,edgar/data/1508220/0000950123-11-001821
1508346,TOMASZEK DAVID E.,SC 13D,2011-02-01,edgar/data/1508346/0001144204-11-005169.tx,2011,.txt,edgar/data/1508346/0001144204-11-005169
1508554,Vigor Industrial LLC,SC 13D,2011-01-03,edgar/data/1508554/0001193125-10-291892.tx,2011,.txt,edgar/data/1508554/0001193125-10-291892
1508647,Griffith George Mark,SC 13D,2011-02-23,edgar/data/1508647/0001144204-11-010399.tx,2011,.txt,edgar/data/1508647/0001144204-11-010399
1508670,Aviador Corp Pty. Ltd.,SC 13D,2011-01-11,edgar/data/1508670/0001415408-11-000010.tx,2011,.txt,edgar/data/1508670/0001415408-11-000010
1508671,Freeport-McMoRan Prefe,SC 13D,2011-01-07,edgar/data/1508671/0000831259-11-000006.tx,2011,.txt,edgar/data/1508671/0000831259-11-000006
1508739,Hudson Ryan Charles,SC 13D,2011-01-10,edgar/data/1508739/0001469299-11-000010.tx,2011,.txt,edgar/data/1508739/0001469299-11-000010
1508747,Hathaway Michael Willi,SC 13D,2011-02-24,edgar/data/1508747/0001144204-11-010607.tx,2011,.txt,edgar/data/1508747/0001144204-11-010607
1508752,Pandolfino Joseph,SC 13D,2011-02-04,edgar/data/1508752/0001144204-11-006011.tx,2011,.txt,edgar/data/1508752/0001144204-11-006011
1508753,SICIGNANO HENRY III,SC 13D,2011-02-07,edgar/data/1508753/0001144204-11-006356.tx,2011,.txt,edgar/data/1508753/0001144204-11-006356
1508772,Carey Michael Douglas,SC 13D,2011-01-10,edgar/data/1508772/0001469299-11-000014.tx,2011,.txt,edgar/data/1508772/0001469299-11-000014
1508892,Tepper Itzhak,SC 13D,2011-01-12,edgar/data/1508892/0001019687-11-000135.tx,2011,.txt,edgar/data/1508892/0001019687-11-000135
1508896,Hanback John Wesley,SC 13D,2011-01-12,edgar/data/1508896/0001019687-11-000129.tx,2011,.txt,edgar/data/1508896/0001019687-11-000129
1509030,Star Prince Ltd,SC 13D,2011-01-04,edgar/data/1509030/0001213900-11-000015.tx,2011,.txt,edgar/data/1509030/0001213900-11-000015
1509057,Q GEI Holdings LLC,SC 13D,2011-01-07,edgar/data/1509057/0001193125-11-003790.tx,2011,.txt,edgar/data/1509057/0001193125-11-003790
1509198,Oyster Shell Investmen,SC 13D,2011-01-04,edgar/data/1509198/0001477932-11-000010.tx,2011,.txt,edgar/data/1509198/0001477932-11-000010
1509199,Maman Eilay,SC 13D,2011-01-04,edgar/data/1509199/0001477932-11-000012.tx,2011,.txt,edgar/data/1509199/0001477932-11-000012
1509204,Farnden Fred,SC 13D,2011-01-07,edgar/data/1509204/0001213900-11-000072.tx,2011,.txt,edgar/data/1509204/0001213900-11-000072
1509325,Ender Henry,SC 13D,2011-01-10,edgar/data/1509325/0001213900-11-000085.tx,2011,.txt,edgar/data/1509325/0001213900-11-000085
1509487,Khassidov Ilia,SC 13D,2011-01-31,edgar/data/1509487/0001369270-11-000022.tx,2011,.txt,edgar/data/1509487/0001369270-11-000022
1509509,Khan Ilyas,SC 13D,2011-01-10,edgar/data/1509509/0001017951-11-000012.tx,2011,.txt,edgar/data/1509509/0001017951-11-000012
1509563,Giffoni Kim,SC 13D,2011-02-04,edgar/data/1509563/0001387131-11-000179.tx,2011,.txt,edgar/data/1509563/0001387131-11-000179
1509609,BON AMOUR INTERNATIONA,SC 13D,2011-01-10,edgar/data/1509609/0001010549-11-000021.tx,2011,.txt,edgar/data/1509609/0001010549-11-000021
1509663,DARRIGO JOSEPH G.,SC 13D,2011-03-21,edgar/data/1509663/0001437749-11-001631.tx,2011,.txt,edgar/data/1509663/0001437749-11-001631
1509666,NANVAAN RAJ S.,SC 13D,2011-03-21,edgar/data/1509666/0001437749-11-001632.tx,2011,.txt,edgar/data/1509666/0001437749-11-001632
1509704,Working Interest Holdi,SC 13D,2011-01-10,edgar/data/1509704/0001193125-11-005205.tx,2011,.txt,edgar/data/1509704/0001193125-11-005205
1509756,GONZALEZ DAVID,SC 13D,2011-01-26,edgar/data/1509756/0001144204-11-004045.tx,2011,.txt,edgar/data/1509756/0001144204-11-004045
1509776,EICKE GERALD,SC 13D,2011-01-26,edgar/data/1509776/0001144204-11-004043.tx,2011,.txt,edgar/data/1509776/0001144204-11-004043
1509848,Subachan Andy,SC 13D,2011-01-14,edgar/data/1509848/0001013762-11-000100.tx,2011,.txt,edgar/data/1509848/0001013762-11-000100
1509850,Friedman Avraham A.,SC 13D,2011-01-14,edgar/data/1509850/0001013762-11-000104.tx,2011,.txt,edgar/data/1509850/0001013762-11-000104
